mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,Emotion,Emotion_ID,Path
-341.56766,76.84523,2.4029546,20.15457,-1.6381526,10.969015,-5.75033,5.65329,-0.7315927,-0.6307871,-4.3115373,-2.3542042,1.5677161,0.17205583,-4.0208783,-0.04227626,-1.8862019,0.2609853,0.4642645,-2.5270452,-0.8574904,-1.6787868,-2.859585,-1.2594154,-4.603468,-2.0229642,-2.0992618,-1.8769536,-2.3623035,-2.725987,-1.5033019,-0.79236376,-2.405121,0.2467804,-0.814085,-1.373187,-1.0526493,-0.56567013,-0.5103651,0.33341604,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-01-01-01-11.wav
-362.8391,75.397255,7.656238,24.27011,0.48866934,11.153522,-1.5504634,5.4287024,-0.4526706,0.5807405,-4.8384404,-2.5733929,3.550292,-1.4307892,-2.3414228,1.3417507,-2.5988255,0.72874767,1.5286764,-1.9149624,-1.3694907,-1.4780521,-1.4450963,0.011812467,-4.3166013,-0.14028087,-0.79971516,-1.1657144,-1.5010865,-2.706195,-0.4356349,-1.2662431,-3.3185995,-0.10104249,-0.43358007,-1.5663067,-0.9749505,0.2557237,0.28107178,0.5424539,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-01-01-02-11.wav
-375.6714,74.07573,-0.97185844,19.12596,-4.7767115,6.6672482,-4.71873,4.6824503,-3.2924263,-2.0558872,-5.872442,-6.2221465,1.2686759,-1.0590724,-4.844405,0.34755516,-2.9952378,-1.179114,-0.9345769,-5.2704515,-2.364102,-2.6570284,-2.0396953,-1.770168,-6.966808,-0.83175945,-3.0265048,-2.0459242,-3.090114,-4.233751,-0.9304183,-2.0914404,-5.101141,-1.5116688,-2.9765604,-3.3148346,-1.0584804,0.72235215,1.5529884,2.9003248,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-01-02-01-11.wav
-362.01007,84.70563,1.7435602,25.17249,-5.179692,9.302115,-4.8043876,4.738672,-5.4046183,-2.8096855,-5.6592607,-8.9872875,2.4880593,-2.3102598,-6.6465383,1.0156889,-5.2042646,-0.8534348,-1.5771681,-4.8532543,-4.2629967,-2.859279,-1.768897,-2.4455273,-6.850425,-2.346667,-3.2523031,-3.309878,-3.637948,-4.7653217,-1.4646206,-2.920691,-4.692174,-1.9307798,-3.6362453,-3.5666866,-2.4273322,-1.5036141,-1.2238159,-0.544028,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-01-02-02-11.wav
-376.86563,64.50699,-6.5735264,17.982956,-3.4634452,5.257545,-8.20443,1.1705588,-0.66287935,-0.15287797,-4.813109,-5.7771974,-0.7411924,1.5404488,-4.980915,0.46323448,-3.8937244,-0.57647306,-1.0598674,-3.2913783,-3.2551687,-1.2797961,-3.0300102,-1.63003,-3.5965168,-1.8284355,-1.5303189,0.3661984,0.025800016,-0.046467017,0.06836609,0.61987627,-2.495252,-0.106367506,0.33554235,0.76773447,0.27025837,2.0621023,2.2772253,2.2343712,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-02-01-01-11.wav
-313.45905,71.60231,-18.574078,17.66037,-9.527764,-0.9910613,-11.375183,0.09134971,-5.096406,-0.38266328,-9.77023,-7.704368,-2.0216072,-0.097043626,-6.539469,-0.39961752,-3.6862369,-0.40885434,-2.944461,-4.1249466,-1.4908073,-1.2314211,-3.648196,0.9150124,-3.2880523,0.96915627,0.8231474,5.588893,5.820653,7.348019,8.855209,7.6031704,4.261638,6.494183,4.009292,2.8887389,0.48606586,2.1820414,1.6885281,4.6226006,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-02-01-02-11.wav
-308.94348,73.84617,-7.9976063,19.343323,-3.1438437,2.120939,-15.238249,4.121228,-0.40533534,0.77479696,-7.7494297,-6.2025766,-1.3597908,1.4489169,-6.9713345,0.99197704,-2.5404472,-3.336943,-3.1065884,-6.6571364,-3.8984418,-2.246366,-6.0302153,-0.6991299,-3.9085417,1.1981041,0.098717764,1.2515681,1.8560839,3.5963054,1.9281152,2.9894233,0.9334031,4.570393,3.758701,6.6762886,3.8785098,5.0365868,4.893782,4.575665,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-02-02-01-11.wav
-323.20966,56.016464,-20.484459,15.258382,-12.746621,-2.7624655,-13.626276,3.2629628,-4.7712684,-0.94322866,-8.8451,-8.619939,-2.7688243,1.064916,-9.037339,-1.1500533,-4.2501855,-2.9203146,-4.110463,-8.279561,-5.6959324,-1.2502459,0.45730492,6.292247,3.2828333,6.5822315,4.835406,2.6869898,3.2556317,6.6791816,6.28083,9.74893,6.531462,6.049086,1.1251141,0.79406637,0.124698825,2.7786367,2.0058217,1.4784731,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-05-02-02-02-11.wav
-348.23663,81.88689,10.271934,27.024315,1.4293063,15.655002,-0.5904435,9.256442,-0.07672152,2.222089,-4.3120723,0.3192915,3.5269582,3.6718218,-3.213941,2.9122539,-3.5702593,1.4714333,2.5902157,-0.39105213,-1.5019742,-0.05180413,-0.9519952,1.3743039,-3.7941275,-2.1776636,-2.3859496,1.3388922,-2.0281029,-0.97777814,-1.8424343,-0.9717048,-3.5759928,-0.038552087,-0.5831718,-3.0541413,-1.4820632,-0.11584362,-1.2617494,0.6105198,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-01-01-01-11.wav
-365.9089,81.4247,11.745304,26.840794,-1.1163939,14.374208,-2.261043,9.218658,1.2568382,2.021273,-4.729017,-1.9539615,0.52543086,3.3689961,-3.142711,1.8583735,-3.6833081,0.5313113,1.5339139,-0.81244785,-1.4162222,-0.38866365,-0.7222068,0.49856427,-4.5638313,-0.9375552,-1.4159328,0.0766778,-2.6357586,-1.0940772,-2.7785435,-0.70743513,-4.42415,0.1467586,0.20553258,-2.421094,-1.5504447,-1.0182385,-1.7436717,-1.2312839,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-01-01-02-11.wav
-389.3205,73.58174,6.647121,21.026972,1.1549112,13.370019,-0.2694202,6.8170996,-4.428451,-5.620449,-4.632711,-1.7953823,-0.34736708,1.1078817,-3.5862808,0.8953326,-2.6657202,0.49201673,3.4327445,-1.1106942,-2.4572413,-1.2244807,-0.9023287,-0.7293726,-3.782431,-2.077126,-0.9537441,0.6417198,-1.8647617,-1.77845,-1.4987271,0.75259227,-2.8688617,-0.058103953,-0.43260485,-2.3650002,-1.2232707,-1.0564694,-1.6469127,-1.4198762,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-01-02-01-11.wav
-386.07034,70.15518,8.787605,19.523659,0.31234634,13.279252,-1.3099642,6.653076,-3.0299013,-3.1799188,-2.5554342,-2.2873363,0.26474887,0.99845445,-4.000135,0.054449365,-2.0507383,1.3686372,2.4797788,-0.3961279,-2.193431,-1.659653,-0.63944143,-0.49028707,-2.4541152,-2.4634335,-0.4554332,0.3091337,-2.705905,-1.5302764,-1.6277058,-0.2620003,-2.677409,-1.2360567,-1.2153789,-2.1632762,-0.3927622,-0.55986094,-1.2879555,-0.3133821,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-01-02-02-11.wav
-384.29297,68.21253,-10.513109,13.0545,-3.3386712,8.328278,-7.1390944,1.466878,-2.0072691,-4.4783225,-8.292214,-3.5022411,-0.9389959,1.7042884,-3.6458964,-0.98494434,-4.0414076,-2.8268461,-0.08455485,-2.9330137,-3.4755924,-2.686658,-2.537063,-0.40085363,-3.894455,-2.7327516,-2.868577,0.51560086,-1.8907943,-2.0402665,-0.7647216,-1.3020636,-2.9969797,-0.35909623,0.64429164,1.0932505,4.4058094,8.084913,6.837485,7.712825,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-02-01-01-11.wav
-361.85098,56.395847,-8.233713,11.666623,-2.129686,7.8582826,-5.490792,1.4953774,-0.99465185,-2.049068,-5.739415,-0.95941466,-1.0195348,0.48198035,-6.04183,-2.397416,-2.4227936,-2.2727942,0.35851076,-1.356024,-3.5726988,-3.065729,-1.3803502,-1.7343806,-3.3957858,-1.8250862,-3.1168342,-0.2987107,1.0165092,1.863315,3.5777762,6.7602625,4.5818253,5.35924,6.4746027,5.162705,4.445889,5.1360555,3.4650023,4.11965,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-02-01-02-11.wav
-398.4085,51.96956,-12.850361,9.857815,-5.197913,5.966959,-8.304624,1.1764239,-3.6328888,-6.5874524,-7.7213964,-3.5901136,-1.9396683,0.82403076,-5.2511525,-2.5007164,-4.4144745,-2.1106672,1.1775049,-2.5319002,-4.8878684,-2.6602094,-3.2637627,-2.2178698,-3.697866,-1.7987272,-2.819958,3.2591941,3.5503583,2.5579047,4.28158,4.7619023,2.0774887,4.6061816,5.930427,3.9352543,3.279599,2.3175545,-0.2557744,2.6976268,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-02-02-01-11.wav
-371.09122,52.057823,-11.110097,11.821834,-9.469574,5.8124714,-5.9945865,2.9456573,-4.893822,-4.2219367,-7.5983505,-3.5718145,-1.6336691,1.8107337,-5.5474005,-0.68172127,-4.036263,-1.5991389,1.3459505,-2.3256187,-4.2089353,-2.8325057,-2.9953954,-1.8073047,-3.4426227,-0.43632853,-0.8807012,2.5706017,4.0302615,6.161825,6.007234,8.735508,6.672554,6.425583,5.409211,2.5547326,1.3234189,2.4745317,3.1078136,4.8198733,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-06-02-02-02-11.wav
-348.63983,78.53527,10.365798,26.859083,4.6488748,11.950462,-3.1474514,8.265998,-1.7723194,-1.079117,-6.053644,-3.704343,3.2397802,2.0090442,-5.522054,-0.27420348,-2.4209363,0.653898,0.53550327,-2.784787,-1.5697621,-1.4267472,-0.5047008,-0.26889908,-3.5996108,-1.7043356,-1.9952722,-0.5998584,-3.13445,-0.36481476,-1.3749281,-1.8803501,-2.9643753,-0.094648376,-1.4509243,-1.0644656,-1.2600065,0.43130612,-0.116719455,0.28706667,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-01-01-01-11.wav
-358.24866,75.87486,9.645338,23.854752,6.2213197,13.443989,-5.4016366,9.608465,-1.4338615,-1.5402161,-4.415495,-2.904817,2.4780703,0.46301368,-3.988973,0.592772,-2.260302,-0.10563129,1.5445784,-2.2076957,-0.8119894,-1.3695178,0.33893028,2.0232933,-2.909558,-2.1493144,-2.4400544,0.7136727,-3.0874152,-1.0661777,-0.04523609,-1.5799774,-2.0914507,0.29235417,-1.0541934,-0.83838624,-0.044688664,0.73493135,0.047754057,1.3683631,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-01-01-02-11.wav
-385.53613,75.04362,16.769167,22.521973,-0.01814216,10.532909,-2.2192295,8.66923,-4.351509,2.313808,-3.0577629,-3.3853269,4.0048647,0.03568728,-4.743737,0.013176451,-2.7494495,2.069337,0.20695533,-2.1388953,-1.6042831,-2.8921566,-1.1241293,1.4996037,-5.0207405,-1.7637426,-0.83014536,-0.64481384,-3.2381604,-2.529828,-1.6991932,-0.9928749,-2.181458,-0.7630625,-1.6682377,-1.1167324,-1.3024186,0.23375991,-0.8904551,-0.9248627,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-01-02-01-11.wav
-369.64835,86.47128,21.133272,26.647667,-0.18117486,8.403744,-6.5004325,9.231303,-4.0525427,1.5776134,-7.014766,-4.732427,2.3304396,-1.390331,-6.1073318,-1.4064856,-3.6817122,-0.95662564,-1.7283225,-5.3648233,-3.687503,-5.6341243,-3.5639927,-1.3039602,-5.2850714,-2.181015,-2.4486854,-2.7577963,-4.525253,-3.4260383,-2.3721888,-0.72987205,-4.2171807,-1.6880924,-2.1047595,-2.255074,-1.6932857,-1.0655597,-1.4972986,-1.1323891,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-01-02-02-11.wav
-320.4608,78.67347,4.689566,25.99173,3.0669699,12.50157,-5.2156887,8.741713,-2.6615472,-1.1678091,-7.4875937,-2.4318786,5.0536995,1.6972064,-4.9307046,1.4989408,-2.0122712,1.2735178,-1.9552381,-3.0272892,-0.088777855,-0.80999863,-0.23269236,0.9608186,-4.382118,-0.96045786,-2.6785975,-0.21770012,-1.1981453,0.67853874,-2.1704323,-1.3954906,-0.5066026,0.4111116,-0.31441578,0.26158392,1.0707308,1.983806,-0.5972924,0.56246114,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-02-01-01-11.wav
-272.96915,87.39039,2.5997145,29.021832,-0.13627343,16.447865,-9.793997,9.23197,-4.4344134,-1.952861,-8.064009,-1.6612628,3.8945694,-1.9302227,-7.273653,-0.5564417,-4.3950825,1.2655525,-0.36817613,-3.773343,-0.76970094,1.1958107,-1.012096,-0.52685165,-2.9110415,0.47969857,-2.4874043,-1.4053042,-2.0874786,-0.1009384,-1.63485,-2.0982978,-4.173467,0.7560523,-2.315619,-1.2395601,0.41568875,-0.36194205,-1.4837277,1.2997081,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-02-01-02-11.wav
-327.4049,96.115585,13.859119,29.417706,-6.369521,11.343141,-7.794771,10.874313,-4.80331,-2.752868,-8.863789,-6.7968535,2.4317224,0.1045964,-6.160727,-0.9093048,-3.7474413,0.17987126,-3.6774287,-5.4998755,-5.161149,-5.61841,-1.749463,-0.15759061,-7.4441175,-2.094096,-3.676131,-2.2583525,-4.8775954,-1.7168577,-2.170005,-2.6030118,-5.042378,-0.55088603,-2.767447,-3.31952,-2.179159,-2.6347625,-2.7685108,-1.6444464,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-02-02-01-11.wav
-317.9509,82.82988,9.911012,24.955002,-2.140369,8.12247,-5.545264,7.064981,-3.5285888,-1.4547129,-4.766973,-1.8154392,2.4067793,-0.1232671,-5.968719,-2.2384324,-4.0133924,0.21393469,-4.9018316,-4.9383245,0.034236014,-2.6907916,-3.0620434,-1.2227911,-6.96825,-2.9363134,-2.664426,-2.3009915,-3.4490483,-2.9196582,-1.7619034,-3.0484161,-5.787929,-2.069896,-4.3369794,-2.4513597,-2.5350955,-1.9463503,-1.8167658,-2.5397508,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-07-02-02-02-11.wav
-424.84625,56.809414,8.562973,18.641113,-0.3075555,11.910935,-0.050748352,6.8275027,-1.2170463,1.1131485,-2.4911141,-0.32269633,3.2384162,3.0057888,-1.8837804,0.7557228,-0.6690664,2.581493,-0.068630785,-0.85308623,0.40187734,-0.7873957,-0.69469434,2.9518268,-0.837461,1.0276567,2.8226283,2.6774917,-0.5890834,1.1675011,0.4940011,-0.34091547,-0.5815329,2.0525794,0.45162612,1.8362185,2.3627074,3.1981907,2.0621796,2.7153783,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-01-01-01-11.wav
-434.77487,56.29517,7.853902,14.30632,-4.4164243,8.239207,-2.4716947,2.9617805,-2.8877883,-0.20157218,-3.6641824,-3.2188427,-0.45531642,0.24972826,-4.5007963,-1.789177,-3.0433807,2.4495206,-1.6189448,-4.3138566,-0.71815276,-1.5253019,-2.1188524,0.118863046,-1.3517178,0.20257694,2.013842,2.9081268,-0.2790575,1.0097364,2.335333,1.4363744,0.7453507,3.892404,2.8842402,3.678878,4.483235,4.252588,1.6309851,2.3128488,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-01-01-02-11.wav
-412.30225,61.037025,4.0603185,19.35942,-0.95386416,9.822029,-2.3917077,5.3999753,0.2667085,-0.5751608,-6.311765,-2.2251728,0.9652584,1.2817152,-4.322898,0.2363962,-3.208894,0.90779823,2.070861,-0.6948576,-0.9507483,-0.1426102,-0.41985807,0.46791083,-3.622179,-0.8346667,-0.19119214,-0.49060377,-1.911727,-1.807212,-1.8944354,-0.36187792,-1.5395927,0.4971056,1.0699614,1.9882743,2.2639608,2.9539497,2.920563,2.0436535,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-01-02-01-11.wav
-387.6663,62.80574,-2.4654696,13.831851,-5.6580634,10.180922,-2.369714,4.3951216,-4.820796,-6.6467285,-8.666828,-2.426287,1.5140771,0.52104694,-4.275291,0.30512437,-4.260636,-0.5739806,0.24598163,-1.0328692,-0.6552542,-3.1243844,-1.5390195,-0.04196827,-5.1223974,-1.8878607,0.56112444,3.9538648,3.023758,3.6067538,4.0903444,1.5169511,0.5272351,3.6158066,0.35701227,-0.2091071,4.016975,4.3618746,2.5510285,5.059597,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-01-02-02-11.wav
-394.3063,52.245983,0.7779874,13.890102,-0.8883156,8.815937,-3.02741,4.147687,-3.163407,-0.80611616,-3.9796429,-1.8287632,0.83627105,1.0239812,-2.8846378,-1.6278623,-3.2677984,0.6862748,-1.632598,-1.9514227,-0.13933569,-2.1166317,-1.8110139,1.1660832,-2.0464911,0.5299858,1.3912778,2.9357264,0.92216,0.4793171,2.208503,1.8622417,1.7453393,5.708856,4.292761,3.9852896,5.2787786,4.7148542,2.77862,2.5542288,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-02-01-01-11.wav
-366.72528,51.25599,-4.9737444,15.197007,-5.871453,5.67776,-4.7438693,1.745062,-1.9917165,-0.32857826,-6.1428385,-2.140774,0.894575,0.27197602,-6.274218,-2.0084176,-4.404457,-0.9835179,-2.7740145,-4.8935633,-2.0311544,-2.6450274,-2.1015785,-0.114673264,-1.5866033,1.010488,1.6446525,2.0451262,1.2967999,3.6949732,3.6401193,5.044674,4.8150773,4.9243484,1.9830645,0.9430314,0.84858763,0.95500606,1.3038915,2.1149611,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-02-01-02-11.wav
-386.13364,51.22292,-3.062508,15.429119,-5.792993,8.22131,-3.4490507,2.797804,-2.9977028,-0.88811636,-6.7984643,-3.033204,0.8382358,0.36716196,-4.349558,-1.7083069,-3.489592,1.7778875,-1.7176449,-4.5296407,-1.9116871,-1.7187713,-2.5593479,0.9437546,-0.8827878,3.0110211,3.1898835,3.360722,-0.38274,-0.5083641,-0.7312777,0.06319952,0.3907691,3.881739,2.8137252,2.4503577,3.8288357,3.1752124,2.9129837,3.2455225,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-02-02-01-11.wav
-398.12506,44.484776,-4.674374,17.905941,-6.3380113,6.8619885,-4.7711735,1.3889405,-2.060109,-1.2583176,-6.5076194,-2.2077444,0.67869014,-1.8768884,-5.3744864,-2.2504485,-2.546637,0.4700483,-2.5147822,-4.0815716,-2.369666,-3.342408,-3.2622035,-0.50861806,-3.0600467,1.0238467,1.3173438,3.0086017,1.4729248,3.0276024,3.218604,5.0734215,4.8996615,4.7099433,3.116386,1.0799001,0.20911649,1.6932055,1.352844,1.5320044,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_11\03-01-08-02-02-02-11.wav
-359.52948,87.929436,0.3026781,12.346925,2.7306495,9.416436,-10.611868,3.076728,-6.6946635,-9.29341,-8.113294,-3.8827286,-6.292561,-5.0633826,-4.5233355,-8.935328,-3.9119942,0.057247296,-6.009965,-10.462409,-5.1149426,-4.6567254,-2.346872,-5.5479417,-6.161996,-3.691698,-7.080905,-6.2940187,-5.7272587,-3.411512,-2.5610538,-1.1244241,0.25170594,1.4487127,-0.11940857,0.70966,1.5368215,-1.0507841,1.2253519,1.5503347,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-01-01-01-01-12.wav
-359.9,87.25968,-1.4844997,14.009292,2.2976298,12.047312,-9.862521,4.309114,-6.8012705,-7.2618017,-6.8424654,-0.16965555,-4.93037,-5.5219326,-4.4163055,-5.8299994,-3.3379965,1.1565243,-4.1402373,-8.166515,-4.232925,-2.560001,-2.6511116,-4.89376,-3.783088,-1.670584,-4.3434777,-4.558752,-3.8191948,-2.6233099,-2.0308402,-1.0104405,0.8109834,1.7715368,-1.079395,0.14469239,-0.50043255,-2.654521,-0.13451797,0.6730551,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-01-01-01-02-12.wav
-348.2311,87.8831,0.49054864,14.728093,0.5275827,16.388887,-9.302825,1.0944088,-9.439586,-10.728787,-6.021936,1.3283067,-6.342397,-3.6174312,-4.9966693,-7.218079,-5.2711496,1.7392845,-6.928181,-10.663965,-4.8965745,-3.5965636,-4.107841,-6.4483747,-5.7234006,-3.5486155,-6.5525866,-4.6899014,-5.3246064,-3.879566,-3.272686,-1.0447576,-2.0153582,0.40023232,-2.0227804,1.0390387,3.9051223,2.0508637,4.3788924,3.8804638,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-01-01-02-01-12.wav
-345.2387,81.15914,0.23777133,17.1528,-4.950938,14.505703,-11.5958185,3.3832307,-9.693995,-10.224743,-1.8751688,-0.8946507,-7.50687,-4.5819907,-5.510517,-5.802433,-5.892018,2.038425,-9.19537,-8.75067,-3.6616817,-4.031398,-6.8613906,-5.1386933,-5.6490965,-2.7178893,-6.26636,-6.149738,-4.9181943,-5.8459334,-3.6211908,-3.0677636,-2.7521207,-0.20760123,-2.9935374,-0.23687506,1.1058635,0.048624024,1.0501696,0.29064962,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-01-01-02-02-12.wav
-325.8292,93.13049,-2.4749272,15.443096,-1.9085866,13.894625,-12.201223,5.78988,-6.06898,-7.609964,-5.4754543,-4.3434896,-7.2294664,-3.2208197,-3.8412073,-8.612992,-5.173396,2.1151655,-5.449381,-9.017414,-5.572187,-5.0075397,-3.7232065,-4.6550446,-5.1693974,-2.1502223,-5.7519774,-3.5247164,-1.7820021,-1.2959157,0.6006406,1.9042019,1.2628652,3.1653035,-0.1837332,1.3871348,2.7237804,-0.0017575744,2.4535205,1.973477,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-02-01-01-01-12.wav
-333.36615,103.30046,-3.1876445,16.086443,-0.42074803,14.120562,-9.753608,7.0970564,-8.793828,-7.6420345,-4.0615745,-5.324463,-5.853139,-0.8502262,-5.3429346,-10.301058,-4.530716,2.5756974,-5.2168117,-7.7339325,-5.0108905,-3.6561449,-1.5014889,-3.2828708,-5.6352153,-2.4998515,-4.3054757,-2.446616,-2.3110244,-1.6613013,0.33473778,0.80461216,1.651339,2.3756316,-0.99308115,2.8935106,3.1643825,0.82060426,1.7601125,0.545773,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-02-01-01-02-12.wav
-313.13806,83.10688,-3.3276548,14.375419,-3.253725,15.855685,-13.048987,1.784446,-10.863491,-9.096737,-7.1946616,-4.073687,-8.50541,-5.0473876,-7.9107604,-9.683308,-5.867011,1.0006582,-8.437466,-9.700126,-6.3094473,-5.8255205,-4.34164,-6.870905,-7.366101,-4.5483527,-5.9128957,-6.1327085,-6.502092,-3.300674,-2.730508,-2.444313,-3.5485945,0.14665958,-3.6225522,-0.56207514,2.4157,2.0917997,4.4325223,5.5000124,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-02-01-02-01-12.wav
-340.6214,80.25338,-2.4096696,15.349178,0.06739363,13.598728,-10.182775,1.0294887,-9.66277,-9.609774,-5.408069,-3.634982,-8.2561245,-3.0887918,-6.980807,-9.606034,-4.5725822,0.59140277,-7.3292074,-10.230005,-5.2132854,-3.9713173,-2.5128417,-5.0648685,-5.503351,-3.0780628,-4.0393333,-4.4545484,-5.1047454,-3.5169115,-1.6739984,-0.62850314,-0.6474454,2.8358223,0.7811628,1.6494868,3.437311,-1.2808883,-0.7587811,0.185214,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-02-01-02-02-12.wav
-319.02203,94.29724,-6.8340397,16.145893,0.21725929,12.316239,-10.5923195,3.1655073,-6.2773905,-7.739044,-6.8245997,-7.4788117,-7.993957,-3.5168085,-4.793037,-10.483974,-4.3633165,-0.09374519,-6.839629,-11.572599,-7.3398004,-7.183792,-4.123068,-5.7412033,-7.1174464,-3.9914186,-6.7063694,-6.9536552,-5.3421555,-4.2426004,-3.4104226,-0.9123701,-1.0681219,1.8654157,1.112245,1.6075854,3.9691863,2.5645242,3.8894148,4.29823,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-02-02-01-01-12.wav
-351.27777,95.27713,1.8286674,17.968227,4.475496,14.664052,-8.328682,5.0742326,-2.9129245,-6.9684067,-4.9672875,-2.8061028,-4.8911643,-2.6605573,-4.638896,-7.607941,-3.598626,2.345848,-3.133659,-7.581944,-6.056855,-5.469213,-3.1259098,-6.034562,-5.5672255,-2.3740327,-4.482894,-4.154368,-4.193737,-3.2045395,-1.2241224,-0.71213245,0.6702026,2.4938784,0.02245044,1.7427633,2.526034,0.9059393,2.1790252,2.9057605,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_12\03-01-02-02-01-02-12.wav
