mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_mean_18,mfcc_delta_mean_19,mfcc_delta_mean_20,mfcc_delta_mean_21,mfcc_delta_mean_22,mfcc_delta_mean_23,mfcc_delta_mean_24,mfcc_delta_mean_25,mfcc_delta_mean_26,mfcc_delta_mean_27,mfcc_delta_mean_28,mfcc_delta_mean_29,mfcc_delta_mean_30,mfcc_delta_mean_31,mfcc_delta_mean_32,mfcc_delta_mean_33,mfcc_delta_mean_34,mfcc_delta_mean_35,mfcc_delta_mean_36,mfcc_delta_mean_37,mfcc_delta_mean_38,mfcc_delta_mean_39,mfcc_delta_mean_40,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,mfcc_delta_std_18,mfcc_delta_std_19,mfcc_delta_std_20,mfcc_delta_std_21,mfcc_delta_std_22,mfcc_delta_std_23,mfcc_delta_std_24,mfcc_delta_std_25,mfcc_delta_std_26,mfcc_delta_std_27,mfcc_delta_std_28,mfcc_delta_std_29,mfcc_delta_std_30,mfcc_delta_std_31,mfcc_delta_std_32,mfcc_delta_std_33,mfcc_delta_std_34,mfcc_delta_std_35,mfcc_delta_std_36,mfcc_delta_std_37,mfcc_delta_std_38,mfcc_delta_std_39,mfcc_delta_std_40,Emotion,Emotion_ID,Path
-338.25424,102.62975,0.9222204,27.175228,2.851734,14.044532,2.6982877,8.337553,-7.777036,-1.8871813,-3.54571,-6.7711253,6.861824,-5.982193,-7.273567,1.9567096,-0.82190895,-1.9478699,-0.2608328,-1.6223625,-1.7695628,1.1706672,1.480861,-1.4347415,-3.555915,-1.1557333,-2.9483063,-2.3678095,-4.3193507,-2.5560615,-1.267943,-1.8842051,-1.0646502,1.2023249,-0.9610272,-1.1462833,0.8670388,0.79999286,-0.3447106,1.321257,141.95583,64.0046,28.729609,23.428236,22.462582,18.039194,21.06863,13.429916,15.937846,10.278842,15.626227,14.921727,10.661028,12.828718,10.282056,7.5780582,7.875586,9.902406,7.4981036,7.5715623,7.7173247,8.003012,6.334079,7.095271,6.3456163,6.915368,5.899977,6.0001235,6.7303257,6.34827,5.711041,6.1940074,8.046834,6.838111,6.3043594,7.9316115,5.8824935,6.2239647,7.1299853,6.811675,0.13236843,0.14657238,0.07021498,0.02587758,0.018026697,0.015539399,0.009636653,0.006307267,0.0033601124,-0.0024799556,-0.008278961,-0.008544395,-0.0012298442,0.005468355,0.002386739,-0.0048431233,-0.0077205417,-0.00945441,-0.011061026,-0.007378602,-0.002448782,-0.0029558155,-0.005383274,-0.0063458555,-0.007919961,-0.009817636,-0.010597721,-0.009366637,-0.0049486905,-0.0016080488,-0.0038792563,-0.0058307224,-0.002161364,0.001419994,0.0011623988,0.0012651335,0.003109401,0.0029044,-0.0012217312,-0.0059737414,13.876535,7.2342124,4.547682,3.8639805,3.3729904,2.8521624,2.6439831,2.1978016,2.453261,1.5339788,1.8245442,1.850351,1.6730078,1.415704,1.3163551,0.9454314,1.1015948,1.2308202,1.219283,1.2399478,1.167317,1.1808523,1.1198797,1.0771399,0.7856767,0.87426007,0.74717796,0.90504485,0.8594474,1.0210228,1.0205109,1.0996759,1.2735935,1.1838024,1.0756211,1.2476592,1.0100948,1.1402112,1.2340624,1.2601342,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-01-01-02-19.wav
-373.03644,94.226776,11.712129,27.092234,5.8901095,13.054973,9.120132,8.0246725,-5.8040624,-0.8450051,-3.982114,-2.284823,5.357904,-3.4616706,-0.32528904,2.2047305,-1.7272971,-2.372114,1.3409336,0.8741746,-2.999648,-1.4818263,1.21843,-0.2565784,-2.5824776,-0.41960895,-0.91674006,0.0874057,-2.214022,0.09927328,-1.8721513,0.25798464,1.6539805,0.9909535,3.055352,3.6321888,2.7901077,2.6562343,0.7310307,0.8600413,146.214,74.81146,29.830317,22.715008,15.952691,14.465713,14.401152,11.019279,16.62818,11.5782585,13.236808,11.786717,9.428852,9.593968,7.1730566,7.3070216,7.8493342,9.86888,6.6296654,6.3340907,8.647598,6.3705244,5.4766855,5.1409545,5.7922254,5.15617,4.619024,4.732823,5.791519,5.1980486,5.546019,4.912241,4.947429,5.659332,5.8183956,9.2294,9.583868,8.018592,7.067261,6.9056096,-0.022324799,-0.013918964,0.013932749,0.015978076,-0.0049015223,-0.020621367,-0.015800659,0.003098718,0.018716352,0.016288068,-0.00078374444,-0.009969597,0.0013243019,0.015157301,0.009597407,-0.0098736305,-0.022560518,-0.0192781,-0.006545618,0.0017763874,-0.0053793993,-0.022633826,-0.028627565,-0.01215157,0.012342896,0.026858285,0.029472778,0.02298301,0.008100033,-0.0062551736,-0.009544095,-0.007461389,-0.012753908,-0.024011202,-0.032745056,-0.03808169,-0.037668884,-0.025271334,-0.0077612516,-0.0005636807,11.177277,8.444343,4.07314,3.2430096,2.563658,2.2170308,1.8453017,2.0147943,1.9821599,1.7860384,1.672375,1.7700171,1.334246,0.8872947,1.0554354,1.1944116,0.84881634,1.1927487,0.8979466,0.7866976,0.8835612,0.8492733,0.8711542,0.8694005,0.69461507,0.82962036,0.79930604,0.76506543,0.8404771,0.9079804,0.91874623,0.8395933,0.8791608,0.9524227,1.148387,1.330381,1.5312136,1.2585143,0.818077,0.8965949,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-01-02-01-19.wav
-377.41727,94.170586,1.3675232,22.16256,4.8851204,9.784344,4.979335,10.917662,-6.5345855,-0.85229385,-5.0848536,-0.77794826,7.3726373,-4.7554307,-1.273299,4.049582,-1.4040943,0.96278304,0.32442155,-0.8960068,-4.035177,0.6597078,3.7650948,-0.94800365,-4.2553997,-1.2793161,-0.68880975,-0.07850466,-5.146762,-1.3880398,-1.1660148,-2.6406865,-1.4147805,-1.4318893,-1.4525247,0.03263882,-1.5653166,-1.6858151,-3.303111,-1.3139654,159.77254,74.293205,28.584667,23.448786,18.795074,17.775066,16.91602,11.665714,16.338278,11.505272,16.516602,11.382789,9.807454,12.271309,8.488533,8.451243,9.135622,10.817814,6.5341625,7.8868017,9.962522,8.2726345,6.35748,6.0660043,8.62594,6.962528,4.7487497,5.308661,8.777646,5.3182025,4.984749,6.7808447,5.5498395,5.0675564,5.9884295,5.4696074,5.407736,5.318654,6.73453,5.671027,0.17574824,0.14179243,0.0064419415,-0.017053133,-0.022086103,-0.032485414,-0.022116749,-0.0042646048,0.006756627,0.013132873,-0.0020140384,-0.017323494,0.00071539776,0.016353384,0.012736754,-0.0014348774,-0.008137128,-0.0020056718,-0.0039224555,-0.0089397635,-0.010112634,-0.0026458171,0.0022067584,0.008036263,0.02136553,0.008172757,-0.010664473,-0.0077971634,0.0041835494,0.015307677,0.01548946,0.006258887,-0.013240134,-0.016563652,-1.1298674e-05,0.003332691,-0.0023492312,-0.009381247,-0.00625796,0.0017214397,12.993229,7.5934806,4.21233,3.0606196,2.6685705,2.6145608,2.2916796,1.8211799,1.803394,1.4969965,1.7950851,1.4366205,1.5050168,1.177958,1.1663395,1.2827113,0.9732768,1.1711532,0.9047043,0.94663334,1.1232753,0.8607476,1.0018704,0.8277091,1.0210023,0.9968979,0.6996162,0.8002363,0.85282785,0.73755205,0.7915018,0.7804759,0.6661718,0.67965925,0.74755526,0.6639926,0.66656375,0.6800547,0.70954823,0.7354005,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-01-02-02-19.wav
-371.30008,92.83078,1.0161713,26.586527,-1.5476111,9.617849,-2.0282326,5.105601,-9.962179,-2.8798676,-7.990011,-2.4201276,6.119095,-2.1033382,-6.5487976,1.5993899,0.19989415,1.010888,0.27764314,-3.5279593,-3.1885853,-1.192243,-0.84800303,-1.0840846,-5.8350043,-0.15873897,-0.6196738,0.56108344,2.628398,2.8552,2.980577,2.173442,-0.9049821,3.1477866,0.9856863,1.383344,3.1811264,1.5436255,-0.98927426,1.6999756,155.21625,58.553577,33.822464,26.860968,23.104864,18.312176,21.077951,15.100316,14.830579,9.062925,13.548755,12.65031,11.4223175,10.660318,9.213318,7.916061,8.895937,8.586217,7.7460623,7.9644136,6.691359,6.5171566,8.682522,6.65451,8.987139,8.183097,8.205058,10.919398,11.751889,14.957542,8.446524,6.526499,7.0915008,6.700262,7.5000134,7.040396,6.976226,7.554123,7.6753187,6.4649844,-0.11804848,-0.12484121,-0.05680812,-0.03305227,-0.031247234,-0.02002831,-0.019869365,-0.030597348,-0.028892023,-0.026161397,-0.033876047,-0.037798755,-0.029067546,-0.0063940277,0.0075925495,-0.017156482,-0.041482903,-0.020766685,-0.0021339105,-0.016978111,-0.02535897,-0.02337563,-0.028271073,-0.022689044,-0.008809962,-9.7210526e-05,0.0045266,-0.012312143,-0.035862867,-0.014418277,0.027570715,0.030577872,0.010348036,6.177239e-05,0.002170211,0.016893558,0.024234017,0.008340058,-0.004172746,-0.004009739,12.604751,6.277674,4.201294,4.05533,3.3445928,2.8325958,2.774537,2.0310133,2.263148,1.5354981,1.7701032,1.3672378,1.6372086,1.4067714,1.2773509,1.1583588,1.0323417,1.2401319,1.1594819,1.0960536,0.94493634,1.0025265,1.2763364,1.084093,1.2883029,1.4209806,1.4284079,1.4523494,1.581436,1.7375559,1.2118374,1.0867356,1.2206672,0.9584512,1.2074,1.2284983,1.1082484,0.98119855,1.0438635,1.0309113,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-02-01-01-19.wav
-297.9988,86.16004,-21.06515,8.061991,-9.423571,7.3257027,-4.8668785,-0.89027417,-18.25279,-11.106596,-8.020569,-6.3148417,2.4980958,-3.6748455,-10.082934,-0.4722566,-3.0067062,-2.4140518,0.9785268,-4.076434,-2.847175,2.228609,-2.1279757,-4.0728874,-6.589196,-3.3125536,-2.1680536,-0.4946603,5.8541665,11.438062,15.526769,17.862001,12.800645,9.742241,2.4205263,1.1864427,4.490836,2.4238095,3.8399312,4.893857,138.11354,49.09428,33.66161,18.799736,30.123392,16.268343,21.343851,12.749627,19.290962,14.484313,11.107042,14.171338,11.505594,7.4657717,9.345795,7.9868417,12.9850855,10.361504,6.5297008,8.628966,6.9470835,6.432977,8.533955,6.9219728,7.454367,6.5071397,7.396328,10.828028,11.608004,19.734123,19.842043,15.985215,16.668526,14.580943,9.211391,10.034702,7.816972,9.481075,8.10283,7.9646077,1.1079528,0.04252124,-0.16794357,0.14599015,-0.069174476,0.038711425,-0.016513886,0.07124389,0.009970022,-0.030905835,0.058408454,0.046540823,-0.0423438,0.022229621,0.0026734872,-0.0075926534,-0.047390368,0.03559226,-0.0050207875,0.025742395,-0.002990875,0.06537023,0.0034377726,-0.0045099882,-0.01926416,0.011732404,0.010901312,-0.021941338,0.019214543,0.029031036,0.02822055,-0.0062591946,0.01081974,0.029199911,0.017967211,0.038080163,0.005337174,-0.0066583445,0.009416317,0.0053867516,13.478939,5.9129534,4.5931897,3.0470734,3.3649542,2.2316444,2.3267639,1.945893,2.4968026,1.7716855,1.4612277,1.823783,1.6949476,1.2496867,1.5450939,1.0386235,1.2966788,1.3058344,0.99023795,1.3236413,0.9669503,1.1032323,0.98797375,1.0385871,1.0869792,1.0594178,1.1074885,1.4337559,1.6473589,2.075072,2.2879326,2.1645484,2.296035,2.0472896,1.6055869,1.7754053,1.5773989,1.5750041,1.3032787,1.1665081,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-02-01-02-19.wav
-307.75992,85.310135,-12.982249,22.621641,-4.2893524,9.637544,-7.306064,2.6280487,-17.696611,-8.996653,-9.087315,-6.4214754,2.6274924,-9.786498,-8.788211,0.6027066,-6.47827,-6.3234515,-3.762898,-2.4937966,-7.07191,-5.8344226,-3.6523023,-3.0638554,-8.166551,-1.7078975,-1.2984896,0.09987451,-0.67972535,4.609043,4.803856,4.484445,1.0496465,5.066263,2.6844323,1.4839971,6.5550475,6.2620234,3.3497663,5.0556936,130.96194,67.58203,37.20131,35.23408,24.1659,18.263037,25.258606,14.004581,18.963968,15.367261,12.524154,11.485405,9.278566,9.730615,8.215315,6.9710846,8.108551,9.219382,6.7414365,5.8409634,7.1565075,8.803718,8.397344,5.48809,8.720016,7.479193,10.500854,15.327913,15.454261,15.606969,15.827801,12.918665,12.968663,11.404438,13.273567,11.947769,9.591387,7.8561454,10.6048565,11.20484,0.02201708,0.03227418,0.03412104,0.034506917,0.033478446,0.031222371,0.025414824,0.013912688,-0.00073376106,-0.012236235,-0.016410213,-0.014890853,-0.012945797,-0.014013249,-0.016316056,-0.015207825,-0.009346502,-0.003509109,-0.003848245,-0.011167686,-0.020666126,-0.027493741,-0.030133707,-0.028742872,-0.023507504,-0.016013613,-0.0098026935,-0.0072346306,-0.006671297,-0.004711469,-0.000966417,0.0011819153,-0.0009904077,-0.005784894,-0.008772045,-0.007606608,-0.0041260417,-0.0017289709,-0.0015333256,-0.0016081012,13.390033,8.927368,5.4415216,4.388319,3.1088297,2.422099,2.7007143,2.1724415,2.5468798,2.2718763,1.7395977,1.4837705,1.5957444,1.5143728,1.2970155,1.1726693,1.143728,1.2597005,1.0418859,1.0701036,0.94149274,1.4657655,1.074642,1.0727538,1.3193917,1.140723,1.4971836,1.7476591,1.8142829,1.9585276,2.2629373,2.0768697,2.0943606,1.9563276,2.1343193,1.7185245,1.6281481,1.3313537,1.5732731,1.6524918,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-02-02-01-19.wav
-310.03275,89.94125,3.9065063,33.984722,1.7257556,11.237668,-3.2504332,6.415951,-7.614819,-2.646802,-8.550956,-5.937031,3.598325,-7.5061536,-7.261849,-0.122745976,-3.6031406,-1.8702679,-2.8757467,-5.215013,-4.3527575,-1.546056,-0.05937,-1.5525745,-5.6388297,-0.9690216,-4.1812797,-1.4119768,-4.8567214,-4.384471,-2.0086396,-2.155057,-4.0926805,2.011244,1.6171654,1.1274271,2.2058501,2.417958,-1.1730204,0.34489375,155.02077,77.08188,36.537296,31.181395,21.204243,20.43113,20.359653,13.463152,15.051323,8.947712,15.265465,13.037788,10.907499,10.308296,8.358741,6.061724,7.787208,8.227197,7.782437,7.009481,7.119844,5.8489075,6.1539664,5.970698,7.600443,5.09486,6.0404162,6.9051194,5.913413,5.4855876,6.535578,6.270491,5.6378784,6.911619,9.271802,12.253252,11.455306,10.884124,9.154604,6.888168,0.015674239,0.021069033,0.018009402,0.013618658,0.008741393,0.0042038574,0.00061154197,-0.0017599282,-0.0029576484,-0.0032493712,-0.0029797317,-0.0024462761,-0.0018374734,-0.0012418395,-0.00070403144,-0.0002860076,-9.450845e-05,-0.00025917622,-0.0008719356,-0.0019220697,-0.0032626214,-0.0046316274,-0.0057255225,-0.0062983492,-0.0062476695,-0.005652629,-0.0047495114,-0.003853957,-0.003259953,-0.0031520019,-0.0035593358,-0.0043633203,-0.005349014,-0.0062770895,-0.0069503277,-0.007254367,-0.007166426,-0.0067381486,-0.006065071,-0.005257228,12.357228,7.3259163,4.7268963,3.393031,3.2584844,2.620296,2.7098212,2.0061743,2.0724885,1.6769687,2.1121705,1.6038991,1.778348,1.3397388,1.1952416,0.84115744,1.0821707,1.2995318,1.3041326,1.0553027,0.8797412,0.93041575,0.99445766,0.8542739,1.0434092,0.797889,0.8390673,1.0876234,0.9289076,0.8052795,0.8666722,1.0084448,0.8528876,1.1986669,1.523595,1.781477,1.790505,1.7387342,1.4812856,1.3568003,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-03-02-02-02-19.wav
-374.6513,90.14504,15.526185,29.251642,5.679154,18.81192,3.4365804,14.502921,-3.452234,0.05728869,-0.4903427,-0.28454027,4.662171,-1.723649,-1.0378823,3.1360059,-1.1848444,2.1610284,5.0048056,-2.3728843,-0.8152706,0.77100706,0.47984824,1.9562466,-1.6776673,-4.0590086,-0.22409257,0.04098078,-3.4473813,-0.74131393,0.48404184,-0.48426276,-1.3959627,0.21057357,-0.44328865,-0.075017,1.3377011,-0.0833222,-2.0701442,-1.021798,162.11157,68.41536,24.72716,21.355452,18.572384,15.658391,16.026325,10.633934,16.404446,10.763864,11.9006605,11.401541,8.991646,11.198631,9.269858,7.2834096,8.027456,7.755141,6.1566653,7.504753,8.654662,6.034596,6.6269665,5.574402,5.539781,7.317777,4.365807,4.1068435,6.2098956,4.4045463,3.582114,4.3511343,4.6624317,3.7420568,4.586199,4.0126486,3.2785861,3.4964423,4.393866,3.65916,-0.026555596,-0.02919101,-0.006427738,0.010981698,0.0075996616,-0.013463328,-0.027597502,-0.023965819,-0.012331828,-0.008054619,-0.0015885205,-0.0026013057,-0.017820843,-0.025625013,-0.018337905,-0.0053244154,0.0059511983,0.0001567543,0.011743572,0.009343286,-0.01435268,-0.019545522,-0.016676795,0.00087589404,0.010946359,0.011696136,0.005940806,0.008014174,0.00037941866,-0.001410978,-0.00041924554,0.008284656,0.0097874245,0.012279622,-0.002002958,-0.0056871385,0.0027594697,0.0023749839,0.0025073772,0.0017317922,8.992691,6.273513,3.302183,3.0105593,2.647518,2.1907315,2.1326766,1.8401617,1.7318,1.334777,1.2608521,1.3702114,1.1288335,1.3783897,1.0747205,1.0453264,0.9018059,1.089822,0.91339195,0.77422035,1.0792212,0.7768676,0.7141804,0.88377076,0.71305805,0.7149094,0.72558326,0.6152876,0.79643625,0.61743456,0.6225624,0.6986302,0.7166353,0.67733395,0.69487685,0.5429766,0.6077437,0.5462032,0.6400313,0.6595942,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-04-01-01-01-19.wav
-315.62372,98.3059,13.304827,29.643482,5.173258,18.969976,6.1129484,12.115686,-5.852675,-4.5951796,1.9425477,-2.3489432,3.9569607,-2.369756,-2.9894986,1.8226736,-1.6473681,2.122911,4.659377,-1.3788614,-1.6629388,-0.7966654,-0.44534162,1.2459166,-2.6054251,-2.6831207,-1.7928025,-1.579243,-2.141896,-1.6274852,0.3801136,-0.32328042,-0.9520378,0.15821844,0.40450078,0.17556915,0.18314554,-0.0009848141,-1.7152115,-0.68348277,154.39554,67.21594,28.993265,20.788078,16.533417,14.853106,16.070578,11.005735,14.877711,11.974498,10.9303665,12.495248,8.480528,10.421076,9.796822,7.763566,8.289003,8.084521,5.487562,7.509172,6.935301,6.0764318,6.9184613,5.622729,6.440176,6.1101384,4.8598022,4.7591276,5.273468,4.833371,4.135625,5.021645,4.722459,4.84443,4.7401795,4.250791,3.8589597,3.534509,4.469435,4.08945,-0.1444305,0.025898034,0.008446633,0.013574695,0.019733388,0.007825797,0.017685944,0.013351961,0.020508759,0.012091367,0.0023872412,0.0061685583,0.0008626627,0.0071596727,0.006902049,0.008879811,-0.0043947883,0.00865872,0.013119569,-0.0036896493,-0.014100941,-0.0066534933,-0.0021556015,-0.00692443,-0.007306789,-0.008725061,-0.016185515,-0.0082544405,0.0050891982,-0.011645929,-0.011141396,0.010609853,0.021698007,-0.00058991264,0.0027475187,-0.01947303,-0.014894259,0.0060194004,0.010425696,0.022500137,11.598005,6.3338447,4.578985,2.6005657,2.7201376,2.2160223,2.2959337,1.7857053,1.898108,1.5455236,1.4422,1.5548135,1.2343705,1.208559,1.0484535,1.1476057,0.97480243,1.1270742,0.9494552,1.018538,0.9255127,0.83030605,1.000701,0.8919318,0.78414214,0.7583217,0.76521444,0.66644454,0.7723343,0.7505943,0.69842803,0.8784095,0.7772003,0.76919764,0.6894674,0.5803065,0.6740788,0.5800247,0.73624027,0.70379937,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-04-01-01-02-19.wav
-385.51468,91.67463,10.875781,18.989323,3.4685495,15.187557,7.173939,10.011102,-7.158275,-6.2721915,-0.04842355,2.5116763,8.56954,-2.76755,-0.6009487,5.8210855,-1.049218,0.6366621,4.896566,1.7668225,0.40424883,-1.503196,1.7633479,3.0821364,-2.9915698,-1.9527183,-1.0578455,-2.2616353,-2.3408356,-0.41759416,-0.84932214,0.13030578,0.6173565,0.35692027,1.2773823,0.5958341,0.26324606,0.59182066,-1.8187238,-1.8119481,146.18945,77.26307,22.371782,27.02556,15.518666,12.090936,11.957309,11.499511,14.2082,11.957272,10.976698,12.597519,7.374387,10.837816,7.2353673,7.747781,8.795589,8.933011,4.878105,6.073949,7.2101274,6.2091575,6.442119,3.7979245,6.936991,5.8771772,5.2814655,5.420095,4.7305593,3.3397388,4.2532845,3.7276406,3.4526873,4.318576,4.232458,4.4908843,3.1708705,3.2844288,4.720046,3.7514815,0.00937658,0.00808981,-0.0014017118,-0.0032206327,0.0008138156,0.0033841978,0.0041388283,-0.003096709,-0.015847402,-0.021696666,-0.013834419,0.0014236557,0.0038954315,-0.009126027,-0.022384176,-0.026616989,-0.01881133,-0.0057784766,0.0047302837,0.0053821015,-0.0077454248,-0.0193065,-0.017443404,-0.009020783,-0.0056089372,-0.007972859,-0.0061561945,-0.0031765504,-0.006293936,-0.010701025,-0.010127969,-0.0039465916,0.00016153451,0.0014590439,0.0031583963,0.0007379072,-0.00059309916,0.003952865,0.009429561,0.010450405,8.436024,6.4849133,3.4516115,2.4928262,2.1924472,1.76975,1.686484,1.9057659,1.4338549,1.4918973,1.3035073,1.5333484,1.0012201,1.0561568,0.80747473,1.240682,0.8952478,1.0677518,0.79136574,0.6961777,0.8770133,0.8622302,0.92420703,0.62352264,0.7374407,0.82662934,0.8498431,0.72156197,0.636766,0.517866,0.5841216,0.57161695,0.51853716,0.6227456,0.65241164,0.60062116,0.49953356,0.60350263,0.7232759,0.54982215,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-04-01-02-01-19.wav
-359.55914,109.86005,15.911689,29.919655,9.531761,16.218843,5.1748013,11.660368,-4.9106975,-3.9549665,-3.2644155,-1.646418,7.1948924,-0.7112281,-0.18985699,6.536957,0.11540774,-1.7114979,4.255923,0.054132883,-1.7155432,-3.129113,-1.1755868,2.0384696,-2.8575962,-2.4525242,0.41021436,-1.4722738,-4.4064593,-1.2056202,-1.016025,-2.0837202,-1.5072156,0.4758898,0.8654127,-1.1102309,0.58135515,-1.2570124,-2.0789375,-0.57811344,153.95396,78.36569,25.922506,26.889397,17.624819,14.641094,14.406337,12.648673,15.418014,12.300091,12.630944,15.088107,8.788277,9.764144,6.679552,9.168447,6.508345,7.9928303,5.9077697,6.6819496,7.074241,6.9762616,8.178533,4.971374,6.5287995,5.356906,4.927409,4.453904,5.439105,5.0843425,4.3534646,4.9903293,4.8707867,4.4120464,4.0978975,4.2983003,4.2036657,3.8697245,4.45746,4.9887767,0.043941848,0.05955089,0.03889947,0.03805964,0.039862476,0.030940238,0.012530286,-0.004756268,0.007066118,0.023421118,0.027686518,0.028159043,0.028525116,0.02948372,0.025567515,0.02144313,0.023869233,0.015377236,0.012776167,0.016705435,0.017071495,0.021893414,0.022161396,0.025634168,0.0062813554,0.013282069,0.0138146,0.027220234,0.018535133,0.005614406,0.011614651,0.012800874,0.018101277,0.010733854,0.004410331,0.0041352976,0.0042384844,0.0029048936,-0.0035158286,0.013321702,8.807815,7.5271993,3.5523362,3.860486,2.417826,2.2810256,2.0499103,2.0616806,1.4986122,1.7197055,1.7359921,1.852464,1.124256,1.2385912,0.8552089,1.5983369,0.89405715,1.033819,0.8819432,0.8985327,0.92393005,0.9050772,1.0763115,0.8726368,0.87583107,0.770761,0.79039717,0.7124025,0.6836628,0.70033133,0.69484043,0.6701152,0.7448925,0.6594388,0.7158047,0.5732023,0.7562714,0.56919646,0.66788685,0.6998572,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-04-01-02-02-19.wav
-329.20187,77.167404,0.68865407,19.324043,6.4030523,18.704596,-2.2324586,-0.05856659,-12.7640085,-0.4838497,-4.0272136,-8.099015,-1.6131604,-4.681649,-5.073392,-2.6287007,-2.1555939,-0.87669003,-1.3979219,-1.878376,-0.39018914,0.82253295,-0.35872504,2.6408195,1.3643231,1.5806482,0.47113675,0.8741552,0.4608052,2.2749665,0.022739654,2.6010685,0.48893693,2.0007684,3.4486945,3.653765,5.0178905,4.390158,4.441384,2.1848068,138.48601,64.72668,32.382816,21.75874,20.404587,18.287594,20.901667,13.613291,17.359024,11.923311,9.943008,13.695555,9.579316,9.934565,10.182066,8.357353,7.053615,6.809047,8.063592,7.4741535,6.031608,6.3127913,7.052925,5.7749224,7.001013,6.7801757,6.5792785,6.9184003,6.702417,5.1385636,5.340699,6.2114496,7.0022707,4.6045218,5.823414,5.457999,5.6863937,8.220176,7.7945914,6.254548,0.080284335,0.10617157,0.087913185,0.0675172,0.052625697,0.045363665,0.042640593,0.04005215,0.035571456,0.030186333,0.025848074,0.023293685,0.02171717,0.020028364,0.018011993,0.016251033,0.015211702,0.014654978,0.013940202,0.012733654,0.011308092,0.010197333,0.009668327,0.009552998,0.009509814,0.009363112,0.009196294,0.009190558,0.009421893,0.009789105,0.010091194,0.010172823,0.010040204,0.009866711,0.0098640155,0.010099734,0.010424852,0.010601734,0.010525314,0.010309192,15.806411,8.407777,5.05666,3.2693355,3.2005053,2.395087,2.56518,2.1476324,2.4523787,1.8476882,1.1931597,1.6812537,1.3525277,1.3828719,1.2955031,1.266944,1.0591509,0.95282954,1.0205498,0.99120975,0.8644818,0.9263235,0.98679274,0.9532367,1.2494713,1.2054421,1.0520146,1.1772625,1.0107632,0.8501684,0.7780442,0.986854,1.0921618,0.78112954,0.9319807,0.9157475,0.86101425,1.1661856,1.1327451,1.0429305,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_19\03-01-04-02-01-01-19.wav
